opus,key,performer,year,time,seconds,label,pid,status,piece_path,midi_filename,mp4_filename,mp3_filename,wav_filename,alignment_filename,performer_id
17.3,A maj,Barbosa,1983,4:33,273,Centaur CRC2098/9,9174-12,-,mazurka17-3/pid9174-12,mazurka17-3/pid9174-12.mid,mazurka17-3/pid9174-12.mp4,mazurka17-3/pid9174-12.mp3,mazurka17-3/pid9174-12.wav,mazurka17-3/pid9174-12_infer_corresp.txt,2
17.3,A maj,Biret,1990,6:04,364,Naxos 8.550359,9062-12,-,mazurka17-3/pid9062-12,mazurka17-3/pid9062-12.mid,mazurka17-3/pid9062-12.mp4,mazurka17-3/pid9062-12.mp3,mazurka17-3/pid9062-12.wav,mazurka17-3/pid9062-12_infer_corresp.txt,3
17.3,A maj,Brailowsky,1960,4:11,251,Sony SB2K 63237,9060-12,-,mazurka17-3/pid9060-12,mazurka17-3/pid9060-12.mid,mazurka17-3/pid9060-12.mp4,mazurka17-3/pid9060-12.mp3,mazurka17-3/pid9060-12.wav,mazurka17-3/pid9060-12_infer_corresp.txt,4
17.3,A maj,Chiu,1999,4:37,277,HMX 2907352.53,9048-12,-,mazurka17-3/pid9048-12,mazurka17-3/pid9048-12.mid,mazurka17-3/pid9048-12.mp4,mazurka17-3/pid9048-12.mp3,mazurka17-3/pid9048-12.wav,mazurka17-3/pid9048-12_infer_corresp.txt,5
17.3,A maj,Cohen,1997,6:28,388,Glossa 920506 ,9105-12,-,mazurka17-3/pid9105-12,mazurka17-3/pid9105-12.mid,mazurka17-3/pid9105-12.mp4,mazurka17-3/pid9105-12.mp3,mazurka17-3/pid9105-12.wav,mazurka17-3/pid9105-12_infer_corresp.txt,6
17.3,A maj,Cortot,1951,5:20,320,Concert Artist 9180/12 ,9066-12,-,mazurka17-3/pid9066-12,mazurka17-3/pid9066-12.mid,mazurka17-3/pid9066-12.mp4,mazurka17-3/pid9066-12.mp3,mazurka17-3/pid9066-12.wav,mazurka17-3/pid9066-12_infer_corresp.txt,7
17.3,A maj,Csalog,1996,5:23,323,Hungaroton HCD 31755/6,1263-12,-,mazurka17-3/pid1263-12,mazurka17-3/pid1263-12.mid,mazurka17-3/pid1263-12.mp4,mazurka17-3/pid1263-12.mp3,mazurka17-3/pid1263-12.wav,mazurka17-3/pid1263-12_infer_corresp.txt,8
17.3,A maj,Czerny-Stefanska,1989,5:08,308,Pony Canyon Classics PCCL-00460,9192-12,-,mazurka17-3/pid9192-12,mazurka17-3/pid9192-12.mid,mazurka17-3/pid9192-12.mp4,mazurka17-3/pid9192-12.mp3,mazurka17-3/pid9192-12.wav,mazurka17-3/pid9192-12_infer_corresp.txt,9
17.3,A maj,Ezaki,2006,4:50,290,Triton OVCT-00035,9139-12,-,mazurka17-3/pid9139-12,mazurka17-3/pid9139-12.mid,mazurka17-3/pid9139-12.mp4,mazurka17-3/pid9139-12.mp3,mazurka17-3/pid9139-12.wav,mazurka17-3/pid9139-12_infer_corresp.txt,10
17.3,A maj,Fliere,1977,4:45,285,Melodia 10 00439,9063-12,-,mazurka17-3/pid9063-12,mazurka17-3/pid9063-12.mid,mazurka17-3/pid9063-12.mp4,mazurka17-3/pid9063-12.mp3,mazurka17-3/pid9063-12.wav,mazurka17-3/pid9063-12_infer_corresp.txt,11
17.3,A maj,Fou,1978,4:08,248,Sony SB2K 53 246,9071-19,-,mazurka17-3/pid9071-19,mazurka17-3/pid9071-19.mid,mazurka17-3/pid9071-19.mp4,mazurka17-3/pid9071-19.mp3,mazurka17-3/pid9071-19.wav,mazurka17-3/pid9071-19_infer_corresp.txt,12
17.3,A maj,Fou,2005,4:20,260,NIFC CD001,9092-06,-,mazurka17-3/pid9092-06,mazurka17-3/pid9092-06.mid,mazurka17-3/pid9092-06.mp4,mazurka17-3/pid9092-06.mp3,mazurka17-3/pid9092-06.wav,mazurka17-3/pid9092-06_infer_corresp.txt,12
17.3,A maj,Francois,1956,3:31,211,EMI CZS 7 67413 2,9070-20,-,mazurka17-3/pid9070-20,mazurka17-3/pid9070-20.mid,mazurka17-3/pid9070-20.mp4,mazurka17-3/pid9070-20.mp3,mazurka17-3/pid9070-20.wav,mazurka17-3/pid9070-20_infer_corresp.txt,13
17.3,A maj,Hatto,1993,3:34,214,Con. Artist FED4-TC-0116/7,610003-14,-,mazurka17-3/pid610003-14,mazurka17-3/pid610003-14.mid,mazurka17-3/pid610003-14.mp4,mazurka17-3/pid610003-14.mp3,mazurka17-3/pid610003-14.wav,mazurka17-3/pid610003-14_infer_corresp.txt,14
17.3,A maj,Hatto,2006,3:34,214,Con. Artist 9270/12,9073-14,-,mazurka17-3/pid9073-14,mazurka17-3/pid9073-14.mid,mazurka17-3/pid9073-14.mp4,mazurka17-3/pid9073-14.mp3,mazurka17-3/pid9073-14.wav,mazurka17-3/pid9073-14_infer_corresp.txt,14
17.3,A maj,Indjic,1988,3:34,214,Calliope 3321,9050-12,-,mazurka17-3/pid9050-12,mazurka17-3/pid9050-12.mid,mazurka17-3/pid9050-12.mp4,mazurka17-3/pid9050-12.mp3,mazurka17-3/pid9050-12.wav,mazurka17-3/pid9050-12_infer_corresp.txt,15
17.3,A maj,Kushner,1990,4:38,278,Connoisseur CD4181/2,9118-12,-,mazurka17-3/pid9118-12,mazurka17-3/pid9118-12.mid,mazurka17-3/pid9118-12.mp4,mazurka17-3/pid9118-12.mp3,mazurka17-3/pid9118-12.wav,mazurka17-3/pid9118-12_infer_corresp.txt,16
17.3,A maj,Luisada,1990,4:49,289,DG 463054-2,9055-12,-,mazurka17-3/pid9055-12,mazurka17-3/pid9055-12.mid,mazurka17-3/pid9055-12.mp4,mazurka17-3/pid9055-12.mp3,mazurka17-3/pid9055-12.wav,mazurka17-3/pid9055-12_infer_corresp.txt,17
17.3,A maj,Magaloff,1977,3:24,204,Philips 456 898-2,5667267b-09,-,mazurka17-3/pid5667267b-09,mazurka17-3/pid5667267b-09.mid,mazurka17-3/pid5667267b-09.mp4,mazurka17-3/pid5667267b-09.mp3,mazurka17-3/pid5667267b-09.wav,mazurka17-3/pid5667267b-09_infer_corresp.txt,18
17.3,A maj,Magaloff,1977,3:34,214,Phillips 426 817/29-2,9074f-12,-,mazurka17-3/pid9074f-12,mazurka17-3/pid9074f-12.mid,mazurka17-3/pid9074f-12.mp4,mazurka17-3/pid9074f-12.mp3,mazurka17-3/pid9074f-12.wav,mazurka17-3/pid9074f-12_infer_corresp.txt,18
17.3,A maj,Magin,1975,3:46,226,Accord 465 665-2,9138-12,-,mazurka17-3/pid9138-12,mazurka17-3/pid9138-12.mid,mazurka17-3/pid9138-12.mp4,mazurka17-3/pid9138-12.mp3,mazurka17-3/pid9138-12.wav,mazurka17-3/pid9138-12_infer_corresp.txt,19
17.3,A maj,Milkina,1970,3:48,228,Unterschrift/EMI,9099-12,-,mazurka17-3/pid9099-12,mazurka17-3/pid9099-12.mid,mazurka17-3/pid9099-12.mp4,mazurka17-3/pid9099-12.mp3,mazurka17-3/pid9099-12.wav,mazurka17-3/pid9099-12_infer_corresp.txt,20
17.3,A maj,Mohovich,1999,5:26,326,Agora AG 231.2,9104-12,-,mazurka17-3/pid9104-12,mazurka17-3/pid9104-12.mid,mazurka17-3/pid9104-12.mp4,mazurka17-3/pid9104-12.mp3,mazurka17-3/pid9104-12.wav,mazurka17-3/pid9104-12_infer_corresp.txt,21
17.3,A maj,Ohlsson,1999,4:20,260,Arabesque Z6730-2,9153-12,-,mazurka17-3/pid9153-12,mazurka17-3/pid9153-12.mid,mazurka17-3/pid9153-12.mp4,mazurka17-3/pid9153-12.mp3,mazurka17-3/pid9153-12.wav,mazurka17-3/pid9153-12_infer_corresp.txt,22
17.3,A maj,Osinska,1989,4:59,299,Cassiopee 969 213/6,9101-12,-,mazurka17-3/pid9101-12,mazurka17-3/pid9101-12.mid,mazurka17-3/pid9101-12.mp4,mazurka17-3/pid9101-12.mp3,mazurka17-3/pid9101-12.wav,mazurka17-3/pid9101-12_infer_corresp.txt,23
17.3,A maj,Poblocka,1999,4:06,246,BeArTon CDB012/13,9093-12,-,mazurka17-3/pid9093-12,mazurka17-3/pid9093-12.mid,mazurka17-3/pid9093-12.mp4,mazurka17-3/pid9093-12.mp3,mazurka17-3/pid9093-12.wav,mazurka17-3/pid9093-12_infer_corresp.txt,24
17.3,A maj,Rangell,2001,4:04,244,Dorian DOR-93258,9094-12,-,mazurka17-3/pid9094-12,mazurka17-3/pid9094-12.mid,mazurka17-3/pid9094-12.mp4,mazurka17-3/pid9094-12.mp3,mazurka17-3/pid9094-12.wav,mazurka17-3/pid9094-12_infer_corresp.txt,25
17.3,A maj,Rubinstein,1939,4:09,249,Naxos 8.110656-57,9049-12,-,mazurka17-3/pid9049-12,mazurka17-3/pid9049-12.mid,mazurka17-3/pid9049-12.mp4,mazurka17-3/pid9049-12.mp3,mazurka17-3/pid9049-12.wav,mazurka17-3/pid9049-12_infer_corresp.txt,26
17.3,A maj,Rubinstein,1952,4:17,257,BMG 09026 63027-2,9075-12,-,mazurka17-3/pid9075-12,mazurka17-3/pid9075-12.mid,mazurka17-3/pid9075-12.mp4,mazurka17-3/pid9075-12.mp3,mazurka17-3/pid9075-12.wav,mazurka17-3/pid9075-12_infer_corresp.txt,26
17.3,A maj,Rubinstein,1966,4:20,260,BMG 09026-63050-2,9059-12,-,mazurka17-3/pid9059-12,mazurka17-3/pid9059-12.mid,mazurka17-3/pid9059-12.mp4,mazurka17-3/pid9059-12.mp3,mazurka17-3/pid9059-12.wav,mazurka17-3/pid9059-12_infer_corresp.txt,26
17.3,A maj,Shebanova,2002,4:45,285,DUX 0350/0351,9072-12,-,mazurka17-3/pid9072-12,mazurka17-3/pid9072-12.mid,mazurka17-3/pid9072-12.mp4,mazurka17-3/pid9072-12.mp3,mazurka17-3/pid9072-12.wav,mazurka17-3/pid9072-12_infer_corresp.txt,27
17.3,A maj,Smith,1975,1:55,115,EMI 724358576726,9054-12,-,mazurka17-3/pid9054-12,mazurka17-3/pid9054-12.mid,mazurka17-3/pid9054-12.mp4,mazurka17-3/pid9054-12.mp3,mazurka17-3/pid9054-12.wav,mazurka17-3/pid9054-12_infer_corresp.txt,28
17.3,A maj,Sztompka,1959,4:17,257,Muza PNOD 313 A/B,9170-12,-,mazurka17-3/pid9170-12,mazurka17-3/pid9170-12.mid,mazurka17-3/pid9170-12.mp4,mazurka17-3/pid9170-12.mp3,mazurka17-3/pid9170-12.wav,mazurka17-3/pid9170-12_infer_corresp.txt,29
17.3,A maj,Uninsky,1971,2:59,179,Philips 442 574-2,9061-12,-,mazurka17-3/pid9061-12,mazurka17-3/pid9061-12.mid,mazurka17-3/pid9061-12.mp4,mazurka17-3/pid9061-12.mp3,mazurka17-3/pid9061-12.wav,mazurka17-3/pid9061-12_infer_corresp.txt,30
17.3,A maj,Wasowski,1980,4:09,249,Concord CCD-42036,9111-12,-,mazurka17-3/pid9111-12,mazurka17-3/pid9111-12.mid,mazurka17-3/pid9111-12.mp4,mazurka17-3/pid9111-12.mp3,mazurka17-3/pid9111-12.wav,mazurka17-3/pid9111-12_infer_corresp.txt,31
17.4,A min,Ashkenazy,1981,4:13,253,Decca 448 086-2,9058-13,precor,mazurka17-4/pid9058-13,mazurka17-4/pid9058-13.mid,mazurka17-4/pid9058-13.mp4,mazurka17-4/pid9058-13.mp3,mazurka17-4/pid9058-13.wav,mazurka17-4/pid9058-13_infer_corresp.txt,0
17.4,A min,Bacha,1998,4:09,249,Forlane 126817,9166d-20,-,mazurka17-4/pid9166d-20,mazurka17-4/pid9166d-20.mid,mazurka17-4/pid9166d-20.mp4,mazurka17-4/pid9166d-20.mp3,mazurka17-4/pid9166d-20.wav,mazurka17-4/pid9166d-20_infer_corresp.txt,1
17.4,A min,Barbosa,1983,4:02,242,Centaur CRC2098/9,9174-13,-,mazurka17-4/pid9174-13,mazurka17-4/pid9174-13.mid,mazurka17-4/pid9174-13.mp4,mazurka17-4/pid9174-13.mp3,mazurka17-4/pid9174-13.wav,mazurka17-4/pid9174-13_infer_corresp.txt,2
17.4,A min,Biret,1990,4:33,273,Naxos 8.550359,9062-13,precor,mazurka17-4/pid9062-13,mazurka17-4/pid9062-13.mid,mazurka17-4/pid9062-13.mp4,mazurka17-4/pid9062-13.mp3,mazurka17-4/pid9062-13.wav,mazurka17-4/pid9062-13_infer_corresp.txt,3
17.4,A min,Brailowsky,1960,4:07,247,Sony SB2K 63237,9060-13,precor,mazurka17-4/pid9060-13,mazurka17-4/pid9060-13.mid,mazurka17-4/pid9060-13.mp4,mazurka17-4/pid9060-13.mp3,mazurka17-4/pid9060-13.wav,mazurka17-4/pid9060-13_infer_corresp.txt,4
17.4,A min,Chiu,1999,4:36,276,HMX 2907352.53,9048-13,precor,mazurka17-4/pid9048-13,mazurka17-4/pid9048-13.mid,mazurka17-4/pid9048-13.mp4,mazurka17-4/pid9048-13.mp3,mazurka17-4/pid9048-13.wav,mazurka17-4/pid9048-13_infer_corresp.txt,5
17.4,A min,Cohen,1997,3:14,194,Glossa 920506 ,9105-13,precor,mazurka17-4/pid9105-13,mazurka17-4/pid9105-13.mid,mazurka17-4/pid9105-13.mp4,mazurka17-4/pid9105-13.mp3,mazurka17-4/pid9105-13.wav,mazurka17-4/pid9105-13_infer_corresp.txt,6
17.4,A min,Cortot,1951,5:01,301,Concert Artist 9180/12 ,9066-13,precor,mazurka17-4/pid9066-13,mazurka17-4/pid9066-13.mid,mazurka17-4/pid9066-13.mp4,mazurka17-4/pid9066-13.mp3,mazurka17-4/pid9066-13.wav,mazurka17-4/pid9066-13_infer_corresp.txt,7
17.4,A min,Csalog,1996,4:47,287,Hungaroton HCD 31755/6,1263-13,-,mazurka17-4/pid1263-13,mazurka17-4/pid1263-13.mid,mazurka17-4/pid1263-13.mp4,mazurka17-4/pid1263-13.mp3,mazurka17-4/pid1263-13.wav,mazurka17-4/pid1263-13_infer_corresp.txt,8
17.4,A min,Czerny-Stefanska,1949,3:49,229,Muza PNCD006,9085-15,precor,mazurka17-4/pid9085-15,mazurka17-4/pid9085-15.mid,mazurka17-4/pid9085-15.mp4,mazurka17-4/pid9085-15.mp3,mazurka17-4/pid9085-15.wav,mazurka17-4/pid9085-15_infer_corresp.txt,9
17.4,A min,Czerny-Stefanska,1949,3:59,239,Muza PNCD002,9086-07,precor,mazurka17-4/pid9086-07,mazurka17-4/pid9086-07.mid,mazurka17-4/pid9086-07.mp4,mazurka17-4/pid9086-07.mp3,mazurka17-4/pid9086-07.wav,mazurka17-4/pid9086-07_infer_corresp.txt,9
17.4,A min,Czerny-Stefanska,1989,3:51,231,Pony Canyon Classics PCCL-00460,9192-13,-,mazurka17-4/pid9192-13,mazurka17-4/pid9192-13.mid,mazurka17-4/pid9192-13.mp4,mazurka17-4/pid9192-13.mp3,mazurka17-4/pid9192-13.wav,mazurka17-4/pid9192-13_infer_corresp.txt,9
17.4,A min,Ezaki,2006,4:29,269,Triton OVCT-00035,9139-13,precor,mazurka17-4/pid9139-13,mazurka17-4/pid9139-13.mid,mazurka17-4/pid9139-13.mp4,mazurka17-4/pid9139-13.mp3,mazurka17-4/pid9139-13.wav,mazurka17-4/pid9139-13_infer_corresp.txt,10
17.4,A min,Fliere,1977,4:34,274,Melodia 10 00439,9063-13,precor,mazurka17-4/pid9063-13,mazurka17-4/pid9063-13.mid,mazurka17-4/pid9063-13.mp4,mazurka17-4/pid9063-13.mp3,mazurka17-4/pid9063-13.wav,mazurka17-4/pid9063-13_infer_corresp.txt,11
17.4,A min,Fou,1978,4:02,242,Sony SB2K 53 246,9071-20,precor,mazurka17-4/pid9071-20,mazurka17-4/pid9071-20.mid,mazurka17-4/pid9071-20.mp4,mazurka17-4/pid9071-20.mp3,mazurka17-4/pid9071-20.wav,mazurka17-4/pid9071-20_infer_corresp.txt,12
17.4,A min,Francois,1956,4:08,248,EMI CZS 7 67413 2,9070-21,precor,mazurka17-4/pid9070-21,mazurka17-4/pid9070-21.mid,mazurka17-4/pid9070-21.mp4,mazurka17-4/pid9070-21.mp3,mazurka17-4/pid9070-21.wav,mazurka17-4/pid9070-21_infer_corresp.txt,13
17.4,A min,Hatto,1993,4:46,286,Con. Artist FED4-TC-0116/7,610003-15,-,mazurka17-4/pid610003-15,mazurka17-4/pid610003-15.mid,mazurka17-4/pid610003-15.mp4,mazurka17-4/pid610003-15.mp3,mazurka17-4/pid610003-15.wav,mazurka17-4/pid610003-15_infer_corresp.txt,14
17.4,A min,Hatto,2006,4:47,287,Con. Artist 9270/12,9073-15,precor,mazurka17-4/pid9073-15,mazurka17-4/pid9073-15.mid,mazurka17-4/pid9073-15.mp4,mazurka17-4/pid9073-15.mp3,mazurka17-4/pid9073-15.wav,mazurka17-4/pid9073-15_infer_corresp.txt,14
17.4,A min,Indjic,1988,4:48,288,Calliope 3321,9050-13,precor,mazurka17-4/pid9050-13,mazurka17-4/pid9050-13.mid,mazurka17-4/pid9050-13.mp4,mazurka17-4/pid9050-13.mp3,mazurka17-4/pid9050-13.wav,mazurka17-4/pid9050-13_infer_corresp.txt,15
17.4,A min,Kushner,1990,4:33,273,Connoisseur CD4181/2,9118-13,precor,mazurka17-4/pid9118-13,mazurka17-4/pid9118-13.mid,mazurka17-4/pid9118-13.mp4,mazurka17-4/pid9118-13.mp3,mazurka17-4/pid9118-13.wav,mazurka17-4/pid9118-13_infer_corresp.txt,16
17.4,A min,Luisada,1990,4:00,240,DG 463054-2,9055-13,precor,mazurka17-4/pid9055-13,mazurka17-4/pid9055-13.mid,mazurka17-4/pid9055-13.mp4,mazurka17-4/pid9055-13.mp3,mazurka17-4/pid9055-13.wav,mazurka17-4/pid9055-13_infer_corresp.txt,17
17.4,A min,Magaloff,1977,4:05,245,Philips 456 898-2,5667267b-10,precor,mazurka17-4/pid5667267b-10,mazurka17-4/pid5667267b-10.mid,mazurka17-4/pid5667267b-10.mp4,mazurka17-4/pid5667267b-10.mp3,mazurka17-4/pid5667267b-10.wav,mazurka17-4/pid5667267b-10_infer_corresp.txt,18
17.4,A min,Magaloff,1977,4:48,288,Phillips 426 817/29-2,9074f-13,precor,mazurka17-4/pid9074f-13,mazurka17-4/pid9074f-13.mid,mazurka17-4/pid9074f-13.mp4,mazurka17-4/pid9074f-13.mp3,mazurka17-4/pid9074f-13.wav,mazurka17-4/pid9074f-13_infer_corresp.txt,18
17.4,A min,Magin,1975,4:11,251,Accord 465 665-2,9138-13,precor,mazurka17-4/pid9138-13,mazurka17-4/pid9138-13.mid,mazurka17-4/pid9138-13.mp4,mazurka17-4/pid9138-13.mp3,mazurka17-4/pid9138-13.wav,mazurka17-4/pid9138-13_infer_corresp.txt,19
17.4,A min,Milkina,1970,4:20,260,Unterschrift/EMI,9099-13,precor,mazurka17-4/pid9099-13,mazurka17-4/pid9099-13.mid,mazurka17-4/pid9099-13.mp4,mazurka17-4/pid9099-13.mp3,mazurka17-4/pid9099-13.wav,mazurka17-4/pid9099-13_infer_corresp.txt,20
17.4,A min,Mohovich,1999,4:57,297,Agora AG 231.2,9104-13,precor,mazurka17-4/pid9104-13,mazurka17-4/pid9104-13.mid,mazurka17-4/pid9104-13.mp4,mazurka17-4/pid9104-13.mp3,mazurka17-4/pid9104-13.wav,mazurka17-4/pid9104-13_infer_corresp.txt,21
17.4,A min,Ohlsson,1999,4:15,255,Arabesque Z6730-2,9153-13,precor,mazurka17-4/pid9153-13,mazurka17-4/pid9153-13.mid,mazurka17-4/pid9153-13.mp4,mazurka17-4/pid9153-13.mp3,mazurka17-4/pid9153-13.wav,mazurka17-4/pid9153-13_infer_corresp.txt,22
17.4,A min,Osinska,1989,4:24,264,Cassiopee 969 213/6,9101-13,precor,mazurka17-4/pid9101-13,mazurka17-4/pid9101-13.mid,mazurka17-4/pid9101-13.mp4,mazurka17-4/pid9101-13.mp3,mazurka17-4/pid9101-13.wav,mazurka17-4/pid9101-13_infer_corresp.txt,23
17.4,A min,Poblocka,1999,3:46,226,BeArTon CDB012/13,9093-13,precor,mazurka17-4/pid9093-13,mazurka17-4/pid9093-13.mid,mazurka17-4/pid9093-13.mp4,mazurka17-4/pid9093-13.mp3,mazurka17-4/pid9093-13.wav,mazurka17-4/pid9093-13_infer_corresp.txt,24
17.4,A min,Rangell,2001,4:53,293,Dorian DOR-93258,9094-13,precor,mazurka17-4/pid9094-13,mazurka17-4/pid9094-13.mid,mazurka17-4/pid9094-13.mp4,mazurka17-4/pid9094-13.mp3,mazurka17-4/pid9094-13.wav,mazurka17-4/pid9094-13_infer_corresp.txt,25
17.4,A min,Rubinstein,1939,4:16,256,Naxos 8.110656-57,9049-13,precor,mazurka17-4/pid9049-13,mazurka17-4/pid9049-13.mid,mazurka17-4/pid9049-13.mp4,mazurka17-4/pid9049-13.mp3,mazurka17-4/pid9049-13.wav,mazurka17-4/pid9049-13_infer_corresp.txt,26
17.4,A min,Rubinstein,1952,4:01,241,BMG 09026 63027-2,9075-13,precor,mazurka17-4/pid9075-13,mazurka17-4/pid9075-13.mid,mazurka17-4/pid9075-13.mp4,mazurka17-4/pid9075-13.mp3,mazurka17-4/pid9075-13.wav,mazurka17-4/pid9075-13_infer_corresp.txt,26
17.4,A min,Rubinstein,1966,4:31,271,BMG 09026-63050-2,9059-13,precor,mazurka17-4/pid9059-13,mazurka17-4/pid9059-13.mid,mazurka17-4/pid9059-13.mp4,mazurka17-4/pid9059-13.mp3,mazurka17-4/pid9059-13.wav,mazurka17-4/pid9059-13_infer_corresp.txt,26
17.4,A min,Shebanova,2002,4:31,271,DUX 0350/0351,9072-13,precor,mazurka17-4/pid9072-13,mazurka17-4/pid9072-13.mid,mazurka17-4/pid9072-13.mp4,mazurka17-4/pid9072-13.mp3,mazurka17-4/pid9072-13.wav,mazurka17-4/pid9072-13_infer_corresp.txt,27
17.4,A min,Smith,1975,2:15,135,EMI 724358576726,9054-13,precor,mazurka17-4/pid9054-13,mazurka17-4/pid9054-13.mid,mazurka17-4/pid9054-13.mp4,mazurka17-4/pid9054-13.mp3,mazurka17-4/pid9054-13.wav,mazurka17-4/pid9054-13_infer_corresp.txt,28
17.4,A min,Sztompka,1959,4:06,246,Muza PNOD 313 A/B,9170-13,-,mazurka17-4/pid9170-13,mazurka17-4/pid9170-13.mid,mazurka17-4/pid9170-13.mp4,mazurka17-4/pid9170-13.mp3,mazurka17-4/pid9170-13.wav,mazurka17-4/pid9170-13_infer_corresp.txt,29
17.4,A min,Uninsky,1971,4:06,246,Philips 442 574-2,9061-13,precor,mazurka17-4/pid9061-13,mazurka17-4/pid9061-13.mid,mazurka17-4/pid9061-13.mp4,mazurka17-4/pid9061-13.mp3,mazurka17-4/pid9061-13.wav,mazurka17-4/pid9061-13_infer_corresp.txt,30
17.4,A min,Wasowski,1980,5:28,328,Concord CCD-42036,9111-13,precor,mazurka17-4/pid9111-13,mazurka17-4/pid9111-13.mid,mazurka17-4/pid9111-13.mp4,mazurka17-4/pid9111-13.mp3,mazurka17-4/pid9111-13.wav,mazurka17-4/pid9111-13_infer_corresp.txt,31
24.1,G min,Ashkenazy,1981,2:48,168,Decca 448 086-2,9058-14,-,mazurka24-1/pid9058-14,mazurka24-1/pid9058-14.mid,mazurka24-1/pid9058-14.mp4,mazurka24-1/pid9058-14.mp3,mazurka24-1/pid9058-14.wav,mazurka24-1/pid9058-14_infer_corresp.txt,0
24.1,G min,Bacha,1998,2:49,169,Forlane 126817,9166e-07,-,mazurka24-1/pid9166e-07,mazurka24-1/pid9166e-07.mid,mazurka24-1/pid9166e-07.mp4,mazurka24-1/pid9166e-07.mp3,mazurka24-1/pid9166e-07.wav,mazurka24-1/pid9166e-07_infer_corresp.txt,1
24.1,G min,Barbosa,1983,3:15,195,Centaur CRC2098/9,9174-14,-,mazurka24-1/pid9174-14,mazurka24-1/pid9174-14.mid,mazurka24-1/pid9174-14.mp4,mazurka24-1/pid9174-14.mp3,mazurka24-1/pid9174-14.wav,mazurka24-1/pid9174-14_infer_corresp.txt,2
24.1,G min,Biret,1990,3:06,186,Naxos 8.550359,9062-14,-,mazurka24-1/pid9062-14,mazurka24-1/pid9062-14.mid,mazurka24-1/pid9062-14.mp4,mazurka24-1/pid9062-14.mp3,mazurka24-1/pid9062-14.wav,mazurka24-1/pid9062-14_infer_corresp.txt,3
24.1,G min,Brailowsky,1960,2:04,124,Sony SB2K 63237,9060-14,-,mazurka24-1/pid9060-14,mazurka24-1/pid9060-14.mid,mazurka24-1/pid9060-14.mp4,mazurka24-1/pid9060-14.mp3,mazurka24-1/pid9060-14.wav,mazurka24-1/pid9060-14_infer_corresp.txt,4
24.1,G min,Chiu,1999,2:49,169,HMX 2907352.53,9048-14,-,mazurka24-1/pid9048-14,mazurka24-1/pid9048-14.mid,mazurka24-1/pid9048-14.mp4,mazurka24-1/pid9048-14.mp3,mazurka24-1/pid9048-14.wav,mazurka24-1/pid9048-14_infer_corresp.txt,5
24.1,G min,Cohen,1997,3:08,188,Glossa 920506 ,9105-14,-,mazurka24-1/pid9105-14,mazurka24-1/pid9105-14.mid,mazurka24-1/pid9105-14.mp4,mazurka24-1/pid9105-14.mp3,mazurka24-1/pid9105-14.wav,mazurka24-1/pid9105-14_infer_corresp.txt,6
24.1,G min,Cortot,1951,2:50,170,Concert Artist 9180/12 ,9066-14,-,mazurka24-1/pid9066-14,mazurka24-1/pid9066-14.mid,mazurka24-1/pid9066-14.mp4,mazurka24-1/pid9066-14.mp3,mazurka24-1/pid9066-14.wav,mazurka24-1/pid9066-14_infer_corresp.txt,7
24.1,G min,Cortot,1957,1:23,83,Sony Classical S3K89698,9107c-07,-,mazurka24-1/pid9107c-07,mazurka24-1/pid9107c-07.mid,mazurka24-1/pid9107c-07.mp4,mazurka24-1/pid9107c-07.mp3,mazurka24-1/pid9107c-07.wav,mazurka24-1/pid9107c-07_infer_corresp.txt,7
24.1,G min,Csalog,1996,2:55,175,Hungaroton HCD 31755/6,1263-14,-,mazurka24-1/pid1263-14,mazurka24-1/pid1263-14.mid,mazurka24-1/pid1263-14.mp4,mazurka24-1/pid1263-14.mp3,mazurka24-1/pid1263-14.wav,mazurka24-1/pid1263-14_infer_corresp.txt,8
24.1,G min,Czerny-Stefanska,1989,2:28,148,Pony Canyon Classics PCCL-00460,9192-14,-,mazurka24-1/pid9192-14,mazurka24-1/pid9192-14.mid,mazurka24-1/pid9192-14.mp4,mazurka24-1/pid9192-14.mp3,mazurka24-1/pid9192-14.wav,mazurka24-1/pid9192-14_infer_corresp.txt,9
24.1,G min,Ezaki,2006,2:57,177,Triton OVCT-00035,9139-14,-,mazurka24-1/pid9139-14,mazurka24-1/pid9139-14.mid,mazurka24-1/pid9139-14.mp4,mazurka24-1/pid9139-14.mp3,mazurka24-1/pid9139-14.wav,mazurka24-1/pid9139-14_infer_corresp.txt,10
24.1,G min,Fliere,1977,3:01,181,Melodia 10 00439,9063-14,-,mazurka24-1/pid9063-14,mazurka24-1/pid9063-14.mid,mazurka24-1/pid9063-14.mp4,mazurka24-1/pid9063-14.mp3,mazurka24-1/pid9063-14.wav,mazurka24-1/pid9063-14_infer_corresp.txt,11
24.1,G min,Fou,1978,3:04,184,Sony SB2K 53 246,9071-25,-,mazurka24-1/pid9071-25,mazurka24-1/pid9071-25.mid,mazurka24-1/pid9071-25.mp4,mazurka24-1/pid9071-25.mp3,mazurka24-1/pid9071-25.wav,mazurka24-1/pid9071-25_infer_corresp.txt,12
24.1,G min,Fou,2005,2:59,179,NIFC CD001,9092-10,-,mazurka24-1/pid9092-10,mazurka24-1/pid9092-10.mid,mazurka24-1/pid9092-10.mp4,mazurka24-1/pid9092-10.mp3,mazurka24-1/pid9092-10.wav,mazurka24-1/pid9092-10_infer_corresp.txt,12
