artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,align_file,type,label
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",197.4,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06482.mid",https://www.youtube.com/watch?v=jOtblby74R4,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/27_infer_corresp.txt",train,107
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo: Allegro",189.146,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06483.mid",https://www.youtube.com/watch?v=I153vvKY998,"valid/Friedrich Gulda/Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/28_infer_corresp.txt",valid,107
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo (Allegro)",232.133,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06484.mid",https://www.youtube.com/watch?v=LbwJI7ffQvU,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/30_infer_corresp.txt",train,178
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo (Allegro)",230.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06485.mid",https://www.youtube.com/watch?v=h8E3aKk6vaI,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/31_infer_corresp.txt",train,178
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo (Allegro)",225.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06486.mid",https://www.youtube.com/watch?v=luVxR0STNXk,"valid/Wilhelm Kempff/Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/32_infer_corresp.txt",valid,178
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",384.893,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06488.mid",https://www.youtube.com/watch?v=gbxjaV8RCcU,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/1_infer_corresp.txt",train,144
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",384.293,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06491.mid",https://www.youtube.com/watch?v=QqQY2zEJcnw,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/4_infer_corresp.txt",train,144
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",446.306,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06499.mid",https://www.youtube.com/watch?v=EdGzKCoEcqc,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/15_infer_corresp.txt",train,77
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",434.93300000000016,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06500.mid",https://www.youtube.com/watch?v=9R8Io9h-edI,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/16_infer_corresp.txt",train,77
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",432.733,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06503.mid",https://www.youtube.com/watch?v=HVm-9MLfM4k,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/19_infer_corresp.txt",train,42
Claudio Arrau,1,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",435.133,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06505.mid",https://www.youtube.com/watch?v=3-vxSzs3JWc,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/21_infer_corresp.txt",train,42
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",399.386,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06510.mid",https://www.youtube.com/watch?v=sztheZ4pinA,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/27_infer_corresp.txt",train,6
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",427.0,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06511.mid",https://www.youtube.com/watch?v=S5lMmhu5zIc,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/29_infer_corresp.txt",train,6
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",403.586,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06520.mid",https://www.youtube.com/watch?v=5ujhXTLozaE,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/38_infer_corresp.txt",train,108
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",448.946,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06523.mid",https://www.youtube.com/watch?v=6gg0w7YtrPI,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/42_infer_corresp.txt",train,108
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.49300000000005,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06525.mid",https://www.youtube.com/watch?v=RKBPzibk2rg,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/45_infer_corresp.txt",train,179
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.0,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06529.mid",https://www.youtube.com/watch?v=HCEW6xVf_3g,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/49_infer_corresp.txt",train,179
Claudio Arrau,1,"Sonata No. 31 in A-flat Major, Op. 110: II. Scherzo: Allegro molto",142.013,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06565.mid",https://www.youtube.com/watch?v=qEw0Ow3nM5s,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/17_infer_corresp.txt",train,43
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",148.92,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06587.mid",https://www.youtube.com/watch?v=sOgfsI1Vb2o,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/5_infer_corresp.txt",train,145
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",147.533,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06589.mid",https://www.youtube.com/watch?v=O6jcYglSVIM,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/4_infer_corresp.txt",train,145
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",148.76,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06596.mid",https://www.youtube.com/watch?v=cM3aLUCtXys,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/15_infer_corresp.txt",train,78
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",141.026,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06597.mid",https://www.youtube.com/watch?v=r4gGE-NO0M4,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/16_infer_corresp.txt",train,78
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.226,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06599.mid",https://www.youtube.com/watch?v=szT4wBLqMB0,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/19_infer_corresp.txt",train,43
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",132.333,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06604.mid",https://www.youtube.com/watch?v=iVH08bYDzpU,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/25_infer_corresp.txt",train,7
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",133.97899999999998,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06605.mid",https://www.youtube.com/watch?v=HdLMyB9omo8,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/27_infer_corresp.txt",train,7
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto (Live)",138.053,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06612.mid",https://www.youtube.com/watch?v=goVYpdMlVOI,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/35_infer_corresp.txt",train,109
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",128.906,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06615.mid",https://www.youtube.com/watch?v=dG5FXPbAtGE,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/38_infer_corresp.txt",train,109
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.013,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06616.mid",https://www.youtube.com/watch?v=gOe2s1UZKrs,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/42_infer_corresp.txt",train,180
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.0,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06619.mid",https://www.youtube.com/watch?v=cprK7bqcdy4,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/46_infer_corresp.txt",train,180
Sviatoslav Richter,4,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",141.866,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06806.mid",https://www.youtube.com/watch?v=KjkeizoZG24,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/3_infer_corresp.txt",train,146
Daniel Barenboim,2,"Piano Sonata No.30 In E, Op.109: 2. Prestissimo",161.85299999999995,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06820.mid",https://www.youtube.com/watch?v=5JazMLI80-k,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/24_infer_corresp.txt",train,79
Claudio Arrau,1,"Piano Sonata No.30 in E, Op.109: 2. Prestissimo",155.57299999999995,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06821.mid",https://www.youtube.com/watch?v=IRqkClrfTSc,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/26_infer_corresp.txt",train,44
Alfred Brendel,0,"Piano Sonata No. 30 in E Major, Op. 109: 2. Prestissimo",153.16,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06829.mid",https://www.youtube.com/watch?v=-OxbqgEpMQc,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/35_infer_corresp.txt",train,8
Friedrich Gulda,3,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",169.0,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06838.mid",https://www.youtube.com/watch?v=7Qk_SHSUGaQ,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/46_infer_corresp.txt",train,110
Wilhelm Kempff,5,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",147.0,Ludwig van Beethoven,16,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06844.mid",https://www.youtube.com/watch?v=7kltbK0Y8so,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/52_infer_corresp.txt",train,181
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo - Presto",430.49300000000005,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07238.mid",https://www.youtube.com/watch?v=gYv4vZhcw_g,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/8_infer_corresp.txt",train,147
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo",495.96,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07254.mid",https://www.youtube.com/watch?v=n82Vr1EwRaU,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/35_infer_corresp.txt",train,80
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo - Presto",508.36,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07261.mid",https://www.youtube.com/watch?v=PSVC6zHvO4c,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/43_infer_corresp.txt",train,45
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo - Presto",484.546,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07268.mid",https://www.youtube.com/watch?v=HXAPDreAE3s,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/54_infer_corresp.txt",train,9
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo",445.013,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07278.mid",https://www.youtube.com/watch?v=X1gozWD6HGg,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/65_infer_corresp.txt",train,111
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo",521.799,Ludwig van Beethoven,17,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07283.mid",https://www.youtube.com/watch?v=RWx77ZKb8bo,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/III._Allegro_ma_non_troppo_-_Presto/72_infer_corresp.txt",train,182
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (Live)",365.64,Ludwig van Beethoven,18,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07300.mid",https://www.youtube.com/watch?v=-R2c4JEeWdo,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/II._Andante_con_moto/0_infer_corresp.txt",train,148
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (attaca)",369.346,Ludwig van Beethoven,18,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07305.mid",https://www.youtube.com/watch?v=82TsXE7x8SQ,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57__Appassionata_/II._Andante_con_moto/5_infer_corresp.txt",train,148
